Source,Destination,Distance
12,117,920
12,118,180
12,119,667
12,120,647
12,121,344
12,122,1082
12,123,270
12,124,753
12,125,150
12,126,378
12,127,495
12,128,556
12,129,359
12,130,225
12,131,165
12,132,365
12,133,987
12,134,437
12,135,335
12,136,136
12,137,1122
12,138,674
12,139,552
12,140,669
12,141,506
12,142,780
12,143,530
12,144,765
12,145,905
12,146,39
12,147,777
12,148,702
12,149,1037
12,150,990
12,151,763
12,152,769
12,153,865
12,154,341
12,155,740
12,156,905
12,157,699
12,158,1050
12,159,534
12,160,280
12,161,974
12,162,698
12,163,562
12,164,287
12,165,932
12,166,716
12,167,789
12,168,637
12,169,295
12,170,968
12,171,901
12,172,645
12,173,783
12,174,245
12,175,249
12,176,472
12,177,880
12,178,435
12,179,671
12,180,789
12,181,302
12,182,618
12,183,731
12,184,407
12,185,917
12,186,373
12,187,500
12,188,493
12,189,749
12,190,717
12,191,873
12,192,611
12,193,1089
12,194,409
12,195,640
12,196,545
12,197,829
12,198,809
12,199,506
12,200,198
13,1,771
13,2,180
13,3,514
13,4,711
13,5,636
13,6,128
13,7,232
13,8,668
13,9,399
13,10,563
13,11,779
13,12,611
13,13,0
13,14,750
13,15,703
13,16,694
13,17,199
13,18,878
13,19,594
13,20,367
13,21,308
13,22,619
13,23,824
13,24,956
13,25,175
13,26,720
13,27,592
13,28,589
13,29,253
13,30,895
13,31,821
13,32,345
13,33,656
13,34,568
13,35,306
13,36,674
13,37,385
13,38,539
13,39,780
13,40,1173
13,41,110
13,42,429
13,43,508
13,44,414
13,45,983
13,46,217
13,47,548
13,48,860
13,49,418
13,50,492
13,51,878
13,52,128
13,53,657
13,54,667
13,55,983
13,56,925
13,57,654
13,58,376
13,59,534
13,60,794
13,61,466
13,62,876
13,63,897
13,64,288
13,65,604
13,66,397
13,67,691
13,68,498
13,69,466
13,70,690
13,71,385
13,72,141
13,73,239
13,74,169
13,75,762
13,76,192
13,77,714
13,78,579
13,79,208
13,80,583
13,81,935
13,82,475
13,83,99
13,84,306
13,85,421
13,86,633
13,87,738
13,88,636
13,89,29
13,90,745
13,91,614
13,92,288
13,93,754
13,94,597
13,95,621
13,96,345
13,97,755
13,98,1031
13,99,819
13,100,840
13,101,887
13,102,306
13,103,541
13,104,673
13,105,162
13,106,799
13,107,969
13,108,183
13,109,427
13,110,935
13,111,481
13,112,591
13,113,20
13,114,393
13,115,551
13,116,869
13,117,879
13,118,779
13,119,218
13,120,46
13,121,487
13,122,880
13,123,706
13,124,161
13,125,744
13,126,520
13,127,124
13,128,302
13,129,278
13,130,775
13,131,737
13,132,629
13,133,556
13,134,856
13,135,417
13,136,689
13,137,862
13,138,862
13,139,216
13,140,110
13,141,884
13,142,865
13,143,532
13,144,207
13,145,441
13,146,649
13,147,285
13,148,788
13,149,819
13,150,1002
13,151,889
13,152,1021
13,153,342
13,154,358
13,155,702
13,156,904
13,157,309
13,158,850
13,159,593
13,160,713
13,161,1183
13,162,362
13,163,412
13,164,421
13,165,1129
13,166,784
13,167,916
13,168,84
13,169,716
13,170,935
13,171,1085
13,172,963
13,173,503
13,174,369
13,175,768
13,176,173
13,177,782
13,178,185
13,179,316
13,180,763
13,181,486
13,182,109
13,183,999
13,184,430
13,185,755
13,186,237
13,187,123
13,188,188
13,189,1012
13,190,126
13,191,384
13,192,792
13,193,885
13,194,467
13,195,116
13,196,548
13,197,668
13,198,460
13,199,269
13,200,425
14,1,29
14,2,911
14,3,514
14,4,410
14,5,174
14,6,878
14,7,519
14,8,245
14,9,426
14,10,436
14,11,599
14,12,670
14,13,750
14,14,0
14,15,510
14,16,172
14,17,815
14,18,135
14,19,184
14,20,451
14,21,553
14,22,484
14,23,80
14,24,300
14,25,652
14,26,192
14,27,632
14,28,447
14,29,705
14,30,468
14,31,145
14,32,566
14,33,163
14,34,655
14,35,728
14,36,361
14,37,365
14,38,279
14,39,241
14,40,423
14,41,654
14,42,321
14,43,245
14,44,537
14,45,234
14,46,671
14,47,202
14,48,191
14,49,633
14,50,260
14,51,267
14,52,758
14,53,198
14,54,623
14,55,257
14,56,200
14,57,206
14,58,429
14,59,535
14,60,633
14,61,652
14,62,138
14,63,373
14,64,634
14,65,151
14,66,373
14,67,602
14,68,365
14,69,357
14,70,447
14,71,395
14,72,700
14,73,536
14,74,643
14,75,692
14,76,699
14,77,578
14,78,528
14,79,545
14,80,637
14,81,327
14,82,361
14,83,818
14,84,689
14,85,568
14,86,279
14,87,220
14,88,354
14,89,739
14,90,235
14,91,470
14,92,583
14,93,459
14,94,645
14,95,410
14,96,455
14,97,454
14,98,299
14,99,474
14,100,227
14,101,720
14,102,519
14,103,430
14,104,222
14,105,765
14,106,136
14,107,241
14,108,699
14,109,546
14,110,191
14,111,308
14,112,170
14,113,745
14,114,484
14,115,484
14,116,463
14,117,259
14,118,677
14,119,591
14,120,746
14,121,362
14,122,484
14,123,448
14,124,769
14,125,657
14,126,315
14,127,730
14,128,452
14,129,562
14,130,585
14,131,615
14,132,308
14,133,652
14,134,415
14,135,420
14,136,590
14,137,559
14,138,147
14,139,536
14,140,701
14,141,368
14,142,123
14,143,220
14,144,721
14,145,653
14,146,684
14,147,643
14,148,39
14,149,462
14,150,321
14,151,139
14,152,306
14,153,711
14,154,473
14,155,138
14,156,236
14,157,528
14,158,458
14,159,168
14,160,444
14,161,435
14,162,472
14,163,342
14,164,460
14,165,381
14,166,46
14,167,166
14,168,695
14,169,429
14,170,301
14,171,337
14,172,326
14,173,410
14,174,606
14,175,542
14,176,769
14,177,259
14,178,720
14,179,496
14,180,148
14,181,399
14,182,843
14,183,301
14,184,358
14,185,335
14,186,657
14,187,740
14,188,570
14,189,308
14,190,753
14,191,670
14,192,120
14,193,490
14,194,327
14,195,668
14,196,204
14,197,290
14,198,488
14,199,481
14,200,578
15,1,538
15,2,880
15,3,827
15,4,845
15,5,589
15,6,806
15,7,565
15,8,683
15,9,655
15,10,153
15,11,1022
15,12,214
15,13,703
15,14,510
15,15,0
15,16,338
15,17,870
15,18,615
15,19,378
15,20,361
15,21,394
15,22,84
15,23,520
15,24,808
15,25,728
15,26,665
15,27,962
15,28,124
15,29,497
15,30,958
15,31,655
15,32,765
15,33,596
15,34,967
15,35,878
15,36,149
15,37,490
15,38,308
15,39,305
15,40,787
15,41,596
15,42,473
15,43,496
15,44,290
15,45,667
15,46,504
15,47,466
15,48,430
15,49,869
15,50,486
15,51,777
15,52,624
15,53,633
15,54,992
15,55,734
15,56,525
15,57,638
15,58,634
15,59,856
15,60,132
15,61,911
15,62,624
15,63,303
15,64,790
15,65,431
15,66,401
15,67,987
15,68,676
15,69,636
15,70,865
15,71,389
15,72,576
15,73,482
15,74,713
15,75,1084
15,76,785
15,77,979
15,78,875
15,79,589
15,80,962
15,81,391
15,82,649
15,83,801
15,84,448
15,85,291
15,86,239
15,87,301
15,88,164
15,89,713
15,90,715
15,91,93
15,92,416
15,93,903
15,94,974
15,95,122
15,96,387
15,97,91
15,98,600
15,99,939
15,100,735
15,101,1154
15,102,683
15,103,770
15,104,666
15,105,608
15,106,419
15,107,554
15,108,544
15,109,280
15,110,571
15,111,348
15,112,517
15,113,712
15,114,314
15,115,152
15,116,945
15,117,769
15,118,168
15,119,693
15,120,730
15,121,278
15,122,966
15,123,65
15,124,819
15,125,148
15,126,287
15,127,606
15,128,550
15,129,425
15,130,90
15,131,104
15,132,212
15,133,959
15,134,223
15,135,317
15,136,88
15,137,1022
15,138,483
15,139,579
15,140,731
15,141,292
15,142,606
15,143,431
15,144,813
15,145,898
15,146,207
15,147,796
15,148,536
15,149,929
15,150,820
15,151,580
15,152,561
15,153,885
15,154,359
15,155,607
15,156,744
15,157,696
15,158,936
15,159,410
15,160,72
15,161,767
15,162,677
15,163,513
15,164,290
15,165,727
15,166,553
15,167,604
15,168,704
15,169,88
15,170,811
15,171,699
15,172,433
15,173,726
15,174,351
15,175,66
15,176,603
15,177,749
15,178,556
15,179,663
15,180,646
15,181,250
15,182,740
15,183,523
15,184,360
15,185,803
15,186,482
15,187,614
15,188,542
15,189,540
15,190,786
15,191,879
15,192,428
15,193,973
15,194,342
15,195,697
15,196,441
15,197,724
15,198,771
15,199,517
15,200,291
16,1,200
16,2,868
16,3,590
16,4,543
16,5,281
16,6,820
16,7,478
16,8,373
16,9,456
16,10,275
16,11,730
16,12,505
16,13,694
16,14,172
16,15,338
16,16,0
16,17,799
16,18,286
16,19,112
16,20,347
16,21,444
16,22,315
16,23,193
16,24,471
16,25,635
16,26,340
16,27,721
16,28,281
16,29,596
16,30,630
16,31,317
16,32,593
16,33,282
16,34,737
16,35,744
16,36,189
16,37,333
16,38,159
16,39,107
16,40,519
16,41,588
16,42,293
16,43,255
16,44,402
16,45,358
16,46,571
16,47,206
16,48,168
16,49,680
16,50,258
16,51,439
16,52,674
16,53,321
16,54,729
16,55,409
16,56,248
16,57,328
16,58,447
16,59,616
16,60,462
16,61,710
16,62,293
16,63,254
16,64,648
16,65,141
16,66,297
16,67,715
16,68,430
16,69,404
16,70,572
16,71,310
16,72,615
16,73,459
16,74,623
16,75,810
16,76,688
16,77,698
16,78,621
16,79,506
16,80,723
16,81,253
16,82,413
16,83,776
16,84,570
16,85,429
16,86,113
16,87,66
16,88,184
16,89,690
16,90,389
16,91,302
16,92,475
16,93,597
16,94,734
16,95,241
16,96,360
16,97,284
16,98,350
16,99,623
16,100,398
16,101,858
16,102,527
16,103,515
16,104,353
16,105,674
16,106,115
16,107,290
16,108,605
16,109,407
16,110,276
16,111,213
16,112,226
16,113,693
16,114,361
16,115,323
16,116,621
16,117,431
16,118,505
16,119,580
16,120,701
16,121,234
16,122,642
16,123,276
16,124,749
16,125,485
16,126,188
16,127,648
16,128,424
16,129,461
16,130,414
16,131,442
16,132,140
16,133,731
16,134,269
16,135,305
16,136,418
16,137,708
16,138,187
16,139,496
16,140,669
16,141,245
16,142,276
16,143,192
16,144,714
16,145,705
16,146,516
16,147,656
16,148,200
16,149,612
16,150,487
16,151,261
16,152,332
16,153,736
16,154,366
16,155,281
16,156,407
16,157,539
16,158,614
16,159,132
16,160,272
16,161,515
16,162,495
16,163,329
16,164,333
16,165,465
16,166,216
16,167,288
16,168,655
16,169,257
16,170,474
16,171,426
16,172,274
16,173,481
16,174,476
16,175,371
16,176,675
16,177,419
16,178,624
16,179,504
16,180,312
16,181,261
16,182,773
16,183,306
16,184,266
16,185,484
16,186,554
16,187,658
16,188,506
16,189,320
16,190,726
16,191,708
16,192,115
16,193,649
16,194,229
16,195,634
16,196,187
16,197,418
16,198,549
16,199,431
16,200,438
17,1,831
17,2,156
17,3,446
17,4,669
17,5,671
17,6,209
17,7,325
17,8,675
17,9,402
17,10,722
17,11,688
17,12,800
17,13,199
17,14,815
17,15,870
17,16,799
17,17,0
17,18,930
17,19,690
17,20,514
17,21,482
17,22,786
17,23,895
17,24,967
17,25,165
17,26,738
17,27,480
17,28,750
17,29,451
17,30,851
17,31,854
17,32,288
17,33,690
17,34,448
17,35,161
17,36,818
17,37,467
17,38,658
17,39,896
17,40,1231
17,41,283
17,42,509
17,43,572
17,44,590
17,45,1037
17,46,411
17,47,619
17,48,957
17,49,310
17,50,560
17,51,885
17,52,325
17,53,680
17,54,562
17,55,1020
17,56,1007
17,57,674
17,58,392
17,59,456
17,60,972
17,61,347
17,62,926
17,63,1027
17,64,209
17,65,685
17,66,513
17,67,593
17,68,494
17,69,477
17,70,637
17,71,510
17,72,337
17,73,388
17,74,176
17,75,645
17,76,117
17,77,624
17,78,502
17,79,297
17,80,470
17,81,1051
17,82,481
17,83,122
17,84,502
17,85,602
17,86,761
17,87,852
17,88,780
17,89,176
17,90,751
17,91,778
17,92,467
17,93,699
17,94,482
17,95,775
17,96,489
17,97,911
17,98,1111
17,99,765
17,100,853
17,101,777
17,102,301
17,103,501
17,104,686
17,105,359
17,106,892
17,107,1051
17,108,380
17,109,604
17,110,1007
17,111,597
17,112,646
17,113,181
17,114,556
17,115,719
17,116,822
17,117,888
17,118,962
17,119,224
17,120,156
17,121,625
17,122,829
17,123,863
17,124,52
17,125,927
17,126,648
17,127,323
17,128,375
17,129,451
17,130,948
17,131,916
17,132,762
17,133,437
17,134,998
17,135,563
17,136,867
17,137,790
17,138,945
17,139,308
17,140,139
17,141,1015
17,142,918
17,143,616
17,144,99
17,145,322
17,146,839
17,147,201
17,148,850
17,149,768
17,150,1018
17,151,952
17,152,1110
17,153,203
17,154,512
17,155,736
17,156,925
17,157,295
17,158,803
17,159,680
17,160,870
17,161,1248
17,162,356
17,163,478
17,164,580
17,165,1194
17,166,842
17,167,977
17,168,166
17,169,871
17,170,942
17,171,1150
17,172,1073
17,173,478
17,174,556
17,175,936
17,176,370
17,177,782
17,178,383
17,179,322
17,180,792
17,181,634
17,182,259
17,183,1093
17,184,553
17,185,734
17,186,430
17,187,321
17,188,328
17,189,1105
17,190,84
17,191,262
17,192,882
17,193,833
17,194,588
17,195,174
17,196,627
17,197,662
17,198,411
17,199,375
17,200,608
18,1,110
18,2,1034
18,3,586
18,4,433
18,5,262
18,6,1005
18,7,646
18,8,295
18,9,531
18,10,560
18,11,614
18,12,791
18,13,878
18,14,135
18,15,615
18,16,286
18,17,930
18,18,0
18,19,318
18,20,586
18,21,688
18,22,600
18,23,95
18,24,202
18,25,769
18,26,226
18,27,689
18,28,567
18,29,841
18,30,435
18,31,107
18,32,666
18,33,244
18,34,717
18,35,830
18,36,469
18,37,493
18,38,412
18,39,318
18,40,301
18,41,785
18,42,450
18,43,370
18,44,670
18,45,107
18,46,806
18,47,332
18,48,216
18,49,719
18,50,386
18,51,206
18,52,891
18,53,266
18,54,664
18,55,124
18,56,161
18,57,273
18,58,539
18,59,603
18,60,730
18,61,731
18,62,13
18,63,418
18,64,739
18,65,286
18,66,507
18,67,637
18,68,455
18,69,458
18,70,477
18,71,530
18,72,833
18,73,670
18,74,762
18,75,718
18,76,813
18,77,606
18,78,586
18,79,671
18,80,696
18,81,346
18,82,458
18,83,942
18,84,824
18,85,700
18,86,399
18,87,314
18,88,469
18,89,866
18,90,249
18,91,587
18,92,718
18,93,471
18,94,701
18,95,526
18,96,590
18,97,547
18,98,223
18,99,466
18,100,183
18,101,721
18,102,630
18,103,501
18,104,275
18,105,899
18,106,199
18,107,183
18,108,834
18,109,679
18,110,118
18,111,443
18,112,288
18,113,871
18,114,619
18,115,608
18,116,438
18,117,195
18,118,779
18,119,708
18,120,871
18,121,495
18,122,458
18,123,551
18,124,886
18,125,763
18,126,448
18,127,864
18,128,577
18,129,698
18,130,682
18,131,719
18,132,426
18,133,716
18,134,480
18,135,555
18,136,699
18,137,548
18,138,152
18,139,663
18,140,822
18,141,418
18,142,13
18,143,353
18,144,834
18,145,736
18,146,801
18,147,748
18,148,96
18,149,453
18,150,205
18,151,54
18,152,250
18,153,808
18,154,609
18,155,201
18,156,146
18,157,637
18,158,439
18,159,304
18,160,545
18,161,322
18,162,578
18,163,466
18,164,594
18,165,268
18,166,94
18,167,59
18,168,819
18,169,529
18,170,216
18,171,224
18,172,328
18,173,492
18,174,740
18,175,637
18,176,903
18,177,252
18,178,854
18,179,608
18,180,162
18,181,531
18,182,974
18,183,263
18,184,493
18,185,342
18,186,792
18,187,874
18,188,701
18,189,262
18,190,873
18,191,762
18,192,188
18,193,464
18,194,462
18,195,790
18,196,336
18,197,334
18,198,573
18,199,611
18,200,710
19,1,212
19,2,765
19,3,487
19,4,469
19,5,211
19,6,722
19,7,372
19,8,305
19,9,345
19,10,271
19,11,650
19,12,505
19,13,594
19,14,184
19,15,378
19,16,112
19,17,690
19,18,318
19,19,0
19,20,269
19,21,371
19,22,331
19,23,242
19,24,472
19,25,525
19,26,291
19,27,620
19,28,288
19,29,525
19,30,582
19,31,312
19,32,482
19,33,218
19,34,634
19,35,632
19,36,238
19,37,223
19,38,97
19,39,218
19,40,590
19,41,491
19,42,182
19,43,146
19,44,354
19,45,411
19,46,492
19,47,101
19,48,268
19,49,570
19,50,147
19,51,422
19,52,587
19,53,254
19,54,635
19,55,441
19,56,332
19,57,259
19,58,335
19,59,514
19,60,510
19,61,602
19,62,321
19,63,362
19,64,536
19,65,54
19,66,201
19,67,625
19,68,327
19,69,298
19,70,492
19,71,219
19,72,528
19,73,367
19,74,514
19,75,721
19,76,578
19,77,612
19,78,523
19,79,400
19,80,622
19,81,365
19,82,308
19,83,673
19,84,506
19,85,385
19,86,143
19,87,174
19,88,215
19,89,588
19,90,340
19,91,317
19,92,401
19,93,525
19,94,633
19,95,262
19,96,276
19,97,348
19,98,437
19,99,561
19,100,378
19,101,781
19,102,415
19,103,416
19,104,288
19,105,591
19,106,205
19,107,375
19,108,523
19,109,364
19,110,347
19,111,126
19,112,140
19,113,592
19,114,300
19,115,316
19,116,569
19,117,416
19,118,544
19,119,469
19,120,598
19,121,179
19,122,589
19,123,325
19,124,640
19,125,518
19,126,134
19,127,560
19,128,314
19,129,383
19,130,464
19,131,479
19,132,167
19,133,627
19,134,365
19,135,237
19,136,445
19,137,643
19,138,268
19,139,390
19,140,563
19,141,352
19,142,306
19,143,80
19,144,603
19,145,596
19,146,524
19,147,544
19,148,222
19,149,551
19,150,499
19,151,312
19,152,427
19,153,624
19,154,291
19,155,236
19,156,407
19,157,427
19,158,558
19,159,32
19,160,324
19,161,594
19,162,383
19,163,217
19,164,277
19,165,542
19,166,229
19,167,340
19,168,550
19,169,313
19,170,467
19,171,500
19,172,385
19,173,379
19,174,422
19,175,425
19,176,593
19,177,377
19,178,543
19,179,392
19,180,284
19,181,218
19,182,680
19,183,406
19,184,178
19,185,425
19,186,478
19,187,570
19,188,408
19,189,419
19,190,619
19,191,597
19,192,198
19,193,596
19,194,145
19,195,527
19,196,78
19,197,346
19,198,442
19,199,327
19,200,396
20,1,477
20,2,547
20,3,515
20,4,607
20,5,408
20,6,486
20,7,205
20,8,483
20,9,335
20,10,209
20,11,753
20,12,356
20,13,367
20,14,451
20,15,361
20,16,347
20,17,514
20,18,586
20,19,269
20,20,0
20,21,102
20,22,278
20,23,511
20,24,720
20,25,367
20,26,503
20,27,644
20,28,238
20,29,255
20,30,765
20,31,563
20,32,418
20,33,425
20,34,642
20,35,518
20,36,308
20,37,178
20,38,188
20,39,420
20,40,858
20,41,256
20,42,191
20,43,265
20,44,131
20,45,681
20,46,225
20,47,275
20,48,515
20,49,524
20,50,246
20,51,658
20,52,328
20,53,447
20,54,690
20,55,706
20,56,592
20,57,448
20,58,308
20,59,544
20,60,475
20,61,570
20,62,588
20,63,530
20,64,433
20,65,301
20,66,95
20,67,695
20,68,392
20,69,346
20,70,610
20,71,69
20,72,270
20,73,129
20,74,352
20,75,789
20,76,424
20,77,698
20,78,574
20,79,228
20,80,641
20,81,573
20,82,360
20,83,459
20,84,241
20,85,163
20,86,270
20,87,380
20,88,270
20,89,370
20,90,546
20,91,268
20,92,132
20,93,663
20,94,655
20,95,261
20,96,27
20,97,397
20,98,696
20,99,716
20,100,614
20,101,883
20,102,334
20,103,481
20,104,476
20,105,327
20,106,460
20,107,635
20,108,258
20,109,148
20,110,613
20,111,143
20,112,336
20,113,371
20,114,65
20,115,215
20,116,744
20,117,654
20,118,479
20,119,333
20,120,384
20,121,122
20,122,762
20,123,350
20,124,463
20,125,445
20,126,161
20,127,303
20,128,202
20,129,115
20,130,444
20,131,423
20,132,263
20,133,632
20,134,490
20,135,50
20,136,375
20,137,788
20,138,530
20,139,218
20,140,375
20,141,518
20,142,573
20,143,241
20,144,452
20,145,554
20,146,390
20,147,438
20,148,490
20,149,710
20,150,755
20,151,581
20,152,679
20,153,528
20,154,24
20,155,462
20,156,658
20,157,348
20,158,729
20,159,282
20,160,356
20,161,859
20,162,342
20,163,215
20,164,74
20,165,807
20,166,494
20,167,610
20,168,351
20,169,357
20,170,709
20,171,766
20,172,604
20,173,432
20,174,173
20,175,427
20,176,328
20,177,586
20,178,277
20,179,317
20,180,521
20,181,121
20,182,433
20,183,651
20,184,93
20,185,602
20,186,209
20,187,312
20,188,187
20,189,666
20,190,431
20,191,527
20,192,457
20,193,768
20,194,124
20,195,340
20,196,260
20,197,508
20,198,453
20,199,158
20,200,174
21,1,580
21,2,486
21,3,569
21,4,687
21,5,505
21,6,416
21,7,219
21,8,575
21,9,393
21,10,257
21,11,821
21,12,330
21,13,308
21,14,553
21,15,394
21,16,444
21,17,482
21,18,688
21,19,371
21,20,102
21,21,0
21,22,311
21,23,613
21,24,821
21,25,357
21,26,600
21,27,691
21,28,282
21,29,153
21,30,852
21,31,664
21,32,448
21,33,523
21,34,683
21,35,517
21,36,378
21,37,256
21,38,286
21,39,509
21,40,958
21,41,202
21,42,280
21,43,360
21,44,109
21,45,783
21,46,129
21,47,374
21,48,611
21,49,553
21,50,341
21,51,756
21,52,243
21,53,542
21,54,746
21,55,809
21,56,691
21,57,542
21,58,364
21,59,597
21,60,490
21,61,602
21,62,690
21,63,607
21,64,445
21,65,404
21,66,191
21,67,755
21,68,465
21,69,419
21,70,686
21,71,165
21,72,188
21,73,110
21,74,341
21,75,846
21,76,410
21,77,762
21,78,632
21,79,233
21,80,687
21,81,659
21,82,433
21,83,406
21,84,140
21,85,124
21,86,357
21,87,471
